,positions,eventName,goal,assist,key_pass,left_foot,right_foot
279,"[{'y': 12, 'x': 79}, {'y': 10, 'x': 83}]",Others on the ball,False,False,False,False,False
280,"[{'y': 27, 'x': 74}, {'y': 33, 'x': 64}]",Pass,False,False,False,False,False
281,"[{'y': 77, 'x': 69}, {'y': 93, 'x': 84}]",Pass,False,False,False,False,False
282,"[{'y': 83, 'x': 65}, {'y': 74, 'x': 69}]",Pass,False,False,False,False,False
283,"[{'y': 89, 'x': 86}, {'y': 40, 'x': 93}]",Pass,False,True,False,False,True
284,"[{'y': 34, 'x': 90}, {'y': 0, 'x': 0}]",Shot,False,False,False,True,False
285,"[{'y': 39, 'x': 77}, {'y': 0, 'x': 0}]",Offside,False,False,False,False,False
286,"[{'y': 29, 'x': 71}, {'y': 49, 'x': 58}]",Free Kick,False,False,False,False,False
287,"[{'y': 92, 'x': 43}, {'y': 79, 'x': 55}]",Pass,False,False,False,False,False
288,"[{'y': 79, 'x': 71}, {'y': 23, 'x': 93}]",Pass,False,False,False,False,False
289,"[{'y': 92, 'x': 67}, {'y': 85, 'x': 60}]",Pass,False,False,False,False,False
290,"[{'y': 69, 'x': 61}, {'y': 96, 'x': 56}]",Pass,False,False,False,False,False
291,"[{'y': 14, 'x': 89}, {'y': 28, 'x': 92}]",Pass,False,False,False,False,False
292,"[{'y': 13, 'x': 56}, {'y': 7, 'x': 92}]",Pass,False,False,False,False,False
293,"[{'y': 66, 'x': 71}, {'y': 89, 'x': 63}]",Pass,False,False,False,False,False
294,"[{'y': 54, 'x': 61}, {'y': 55, 'x': 60}]",Pass,False,False,False,False,False
295,"[{'y': 85, 'x': 40}, {'y': 87, 'x': 62}]",Others on the ball,False,False,False,False,False
296,"[{'y': 87, 'x': 62}, {'y': 85, 'x': 89}]",Pass,False,False,False,False,False
297,"[{'y': 21, 'x': 72}, {'y': 23, 'x': 78}]",Pass,False,False,False,False,False
298,"[{'y': 21, 'x': 80}, {'y': 31, 'x': 88}]",Pass,False,False,True,False,False
299,"[{'y': 33, 'x': 74}, {'y': 100, 'x': 100}]",Free Kick,False,False,False,False,True
300,"[{'y': 97, 'x': 83}, {'y': 83, 'x': 92}]",Others on the ball,False,False,False,False,False
301,"[{'y': 84, 'x': 93}, {'y': 100, 'x': 100}]",Pass,False,False,False,False,True
302,"[{'y': 87, 'x': 61}, {'y': 68, 'x': 69}]",Pass,False,False,False,False,False
303,"[{'y': 70, 'x': 70}, {'y': 86, 'x': 95}]",Pass,False,False,False,False,False
304,"[{'y': 10, 'x': 44}, {'y': 12, 'x': 42}]",Others on the ball,False,False,False,False,False
305,"[{'y': 37, 'x': 75}, {'y': 69, 'x': 88}]",Others on the ball,False,False,False,False,False
306,"[{'y': 63, 'x': 84}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,True
307,"[{'y': 63, 'x': 88}, {'y': 59, 'x': 88}]",Pass,False,False,False,False,False
308,"[{'y': 85, 'x': 44}, {'y': 90, 'x': 54}]",Others on the ball,False,False,False,False,False
309,"[{'y': 90, 'x': 54}, {'y': 73, 'x': 43}]",Pass,False,False,False,False,False
310,"[{'y': 39, 'x': 69}, {'y': 33, 'x': 66}]",Pass,False,False,False,False,False
311,"[{'y': 27, 'x': 60}, {'y': 35, 'x': 61}]",Pass,False,False,False,False,False
312,"[{'y': 4, 'x': 82}, {'y': 5, 'x': 78}]",Pass,False,False,False,False,False
313,"[{'y': 25, 'x': 30}, {'y': 35, 'x': 25}]",Pass,False,False,False,False,False
314,"[{'y': 17, 'x': 24}, {'y': 14, 'x': 11}]",Pass,False,False,False,False,False
315,"[{'y': 32, 'x': 68}, {'y': 44, 'x': 70}]",Pass,False,False,False,False,False
316,"[{'y': 74, 'x': 76}, {'y': 87, 'x': 68}]",Pass,False,False,False,False,False
317,"[{'y': 9, 'x': 66}, {'y': 8, 'x': 68}]",Pass,False,False,False,False,False
318,"[{'y': 90, 'x': 58}, {'y': 82, 'x': 43}]",Pass,False,False,False,False,False
319,"[{'y': 26, 'x': 67}, {'y': 24, 'x': 66}]",Pass,False,False,False,False,False
320,"[{'y': 49, 'x': 83}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,True
321,"[{'y': 61, 'x': 11}, {'y': 25, 'x': 0}]",Others on the ball,False,False,False,False,False
322,"[{'y': 84, 'x': 88}, {'y': 17, 'x': 89}]",Pass,False,False,False,True,False
323,"[{'y': 11, 'x': 89}, {'y': 100, 'x': 100}]",Free Kick,False,False,False,False,True
324,"[{'y': 67, 'x': 91}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,True
325,"[{'y': 73, 'x': 94}, {'y': 100, 'x': 100}]",Pass,False,False,False,False,True
326,"[{'y': 66, 'x': 88}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,True
327,"[{'y': 89, 'x': 83}, {'y': 76, 'x': 90}]",Pass,False,False,False,False,False
328,"[{'y': 15, 'x': 67}, {'y': 0, 'x': 0}]",Offside,False,False,False,False,False
329,"[{'y': 26, 'x': 76}, {'y': 13, 'x': 66}]",Pass,False,False,False,False,False
330,"[{'y': 3, 'x': 79}, {'y': 10, 'x': 69}]",Pass,False,False,False,False,False
331,"[{'y': 51, 'x': 48}, {'y': 50, 'x': 44}]",Pass,False,False,False,False,False
332,"[{'y': 63, 'x': 71}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,True
333,"[{'y': 11, 'x': 59}, {'y': 7, 'x': 75}]",Pass,False,False,False,False,False
334,"[{'y': 66, 'x': 51}, {'y': 59, 'x': 43}]",Pass,False,False,False,False,False
335,"[{'y': 65, 'x': 96}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,False
336,"[{'y': 5, 'x': 71}, {'y': 40, 'x': 61}]",Pass,False,False,False,False,False
337,"[{'y': 17, 'x': 85}, {'y': 34, 'x': 78}]",Pass,False,False,False,False,False
338,"[{'y': 10, 'x': 66}, {'y': 8, 'x': 88}]",Others on the ball,False,False,False,False,False
339,"[{'y': 6, 'x': 60}, {'y': 4, 'x': 53}]",Pass,False,False,False,False,False
340,"[{'y': 22, 'x': 62}, {'y': 39, 'x': 52}]",Pass,False,False,False,False,False
341,"[{'y': 23, 'x': 34}, {'y': 33, 'x': 41}]",Pass,False,False,False,False,False
342,"[{'y': 0, 'x': 48}, {'y': 57, 'x': 72}]",Free Kick,False,False,False,False,False
343,"[{'y': 35, 'x': 89}, {'y': 0, 'x': 0}]",Offside,False,False,False,False,False
344,"[{'y': 60, 'x': 14}, {'y': 29, 'x': 12}]",Others on the ball,False,False,False,False,False
345,"[{'y': 35, 'x': 53}, {'y': 43, 'x': 56}]",Pass,False,False,False,False,False
346,"[{'y': 1, 'x': 57}, {'y': 27, 'x': 35}]",Pass,False,False,False,False,False
347,"[{'y': 8, 'x': 59}, {'y': 10, 'x': 76}]",Others on the ball,False,False,False,False,False
348,"[{'y': 10, 'x': 76}, {'y': 3, 'x': 80}]",Pass,False,False,False,False,False
349,"[{'y': 50, 'x': 85}, {'y': 0, 'x': 0}]",Shot,False,False,False,True,False
350,"[{'y': 0, 'x': 85}, {'y': 27, 'x': 87}]",Free Kick,False,False,False,False,False
351,"[{'y': 24, 'x': 54}, {'y': 31, 'x': 67}]",Pass,False,False,False,False,False
352,"[{'y': 28, 'x': 56}, {'y': 8, 'x': 70}]",Pass,False,False,False,False,False
353,"[{'y': 55, 'x': 89}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,False
354,"[{'y': 16, 'x': 46}, {'y': 51, 'x': 44}]",Pass,False,False,False,False,False
355,"[{'y': 26, 'x': 66}, {'y': 28, 'x': 59}]",Pass,False,False,False,False,False
356,"[{'y': 59, 'x': 47}, {'y': 73, 'x': 59}]",Pass,False,False,False,False,False
357,"[{'y': 61, 'x': 67}, {'y': 63, 'x': 62}]",Pass,False,False,False,False,False
358,"[{'y': 63, 'x': 58}, {'y': 92, 'x': 70}]",Pass,False,False,False,False,False
359,"[{'y': 43, 'x': 59}, {'y': 12, 'x': 78}]",Pass,False,False,False,False,False
360,"[{'y': 50, 'x': 50}, {'y': 54, 'x': 48}]",Pass,False,False,False,False,False
361,"[{'y': 25, 'x': 77}, {'y': 12, 'x': 92}]",Pass,False,False,False,False,False
362,"[{'y': 53, 'x': 96}, {'y': 63, 'x': 98}]",Others on the ball,False,False,False,False,False
363,"[{'y': 59, 'x': 89}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,False
364,"[{'y': 30, 'x': 48}, {'y': 17, 'x': 41}]",Pass,False,False,False,False,False
365,"[{'y': 34, 'x': 78}, {'y': 26, 'x': 76}]",Pass,False,False,False,False,False
366,"[{'y': 40, 'x': 62}, {'y': 52, 'x': 55}]",Pass,False,False,False,False,False
367,"[{'y': 28, 'x': 51}, {'y': 5, 'x': 58}]",Pass,False,False,False,False,False
368,"[{'y': 50, 'x': 90}, {'y': 54, 'x': 84}]",Free Kick,False,False,False,False,True
369,"[{'y': 46, 'x': 95}, {'y': 0, 'x': 0}]",Shot,True,False,False,True,False
370,"[{'y': 53, 'x': 55}, {'y': 0, 'x': 0}]",Offside,False,False,False,False,False
371,"[{'y': 82, 'x': 35}, {'y': 83, 'x': 49}]",Others on the ball,False,False,False,False,False
372,"[{'y': 83, 'x': 49}, {'y': 81, 'x': 66}]",Pass,False,False,False,False,False
373,"[{'y': 86, 'x': 72}, {'y': 87, 'x': 61}]",Pass,False,False,False,False,False
374,"[{'y': 50, 'x': 87}, {'y': 59, 'x': 80}]",Pass,False,False,False,False,False
375,"[{'y': 55, 'x': 26}, {'y': 77, 'x': 29}]",Pass,False,False,False,False,False
376,"[{'y': 89, 'x': 68}, {'y': 61, 'x': 65}]",Pass,False,False,False,False,False
377,"[{'y': 20, 'x': 68}, {'y': 29, 'x': 81}]",Others on the ball,False,False,False,False,False
378,"[{'y': 29, 'x': 81}, {'y': 26, 'x': 98}]",Pass,False,False,False,False,False
379,"[{'y': 5, 'x': 42}, {'y': 8, 'x': 61}]",Others on the ball,False,False,False,False,False
380,"[{'y': 8, 'x': 61}, {'y': 32, 'x': 68}]",Pass,False,False,False,False,False
381,"[{'y': 18, 'x': 89}, {'y': 100, 'x': 100}]",Free Kick,False,False,False,False,True
382,"[{'y': 12, 'x': 71}, {'y': 0, 'x': 74}]",Pass,False,False,False,False,False
383,"[{'y': 3, 'x': 65}, {'y': 27, 'x': 80}]",Others on the ball,False,False,False,False,False
384,"[{'y': 30, 'x': 83}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,True
385,"[{'y': 15, 'x': 58}, {'y': 11, 'x': 44}]",Pass,False,False,False,False,False
386,"[{'y': 18, 'x': 45}, {'y': 16, 'x': 51}]",Pass,False,False,False,False,False
387,"[{'y': 58, 'x': 33}, {'y': 50, 'x': 43}]",Others on the ball,False,False,False,False,False
388,"[{'y': 50, 'x': 43}, {'y': 22, 'x': 59}]",Pass,False,False,False,False,False
389,"[{'y': 57, 'x': 70}, {'y': 87, 'x': 73}]",Pass,False,False,False,False,False
390,"[{'y': 13, 'x': 61}, {'y': 19, 'x': 73}]",Others on the ball,False,False,False,False,False
391,"[{'y': 19, 'x': 73}, {'y': 15, 'x': 96}]",Pass,False,False,False,False,False
392,"[{'y': 66, 'x': 68}, {'y': 56, 'x': 56}]",Pass,False,False,False,False,False
393,"[{'y': 88, 'x': 83}, {'y': 65, 'x': 76}]",Pass,False,False,False,False,False
394,"[{'y': 63, 'x': 93}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
395,"[{'y': 97, 'x': 67}, {'y': 83, 'x': 32}]",Pass,False,False,False,False,False
396,"[{'y': 7, 'x': 72}, {'y': 7, 'x': 88}]",Others on the ball,False,False,False,False,False
397,"[{'y': 10, 'x': 93}, {'y': 45, 'x': 92}]",Pass,False,False,False,True,False
398,"[{'y': 18, 'x': 89}, {'y': 17, 'x': 94}]",Others on the ball,False,False,False,False,False
399,"[{'y': 13, 'x': 93}, {'y': 17, 'x': 94}]",Foul,False,False,False,False,False
400,"[{'y': 20, 'x': 41}, {'y': 57, 'x': 49}]",Pass,False,False,False,False,False
401,"[{'y': 83, 'x': 75}, {'y': 85, 'x': 82}]",Others on the ball,False,False,False,False,False
402,"[{'y': 86, 'x': 91}, {'y': 39, 'x': 90}]",Pass,False,False,False,False,True
403,"[{'y': 27, 'x': 70}, {'y': 30, 'x': 89}]",Pass,False,False,False,False,False
404,"[{'y': 28, 'x': 91}, {'y': 51, 'x': 86}]",Pass,False,False,False,False,False
405,"[{'y': 7, 'x': 79}, {'y': 25, 'x': 66}]",Others on the ball,False,False,False,False,False
406,"[{'y': 25, 'x': 66}, {'y': 45, 'x': 65}]",Pass,False,False,False,False,False
407,"[{'y': 17, 'x': 73}, {'y': 17, 'x': 68}]",Pass,False,False,False,False,False
408,"[{'y': 10, 'x': 74}, {'y': 37, 'x': 77}]",Others on the ball,False,False,False,False,False
409,"[{'y': 37, 'x': 77}, {'y': 52, 'x': 66}]",Pass,False,False,False,False,False
410,"[{'y': 60, 'x': 81}, {'y': 50, 'x': 81}]",Pass,False,False,False,False,False
411,"[{'y': 68, 'x': 84}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
412,"[{'y': 24, 'x': 92}, {'y': 52, 'x': 90}]",Pass,False,False,False,False,True
413,"[{'y': 73, 'x': 42}, {'y': 88, 'x': 30}]",Pass,False,False,False,False,False
414,"[{'y': 80, 'x': 54}, {'y': 51, 'x': 54}]",Others on the ball,False,False,False,False,False
415,"[{'y': 49, 'x': 57}, {'y': 43, 'x': 55}]",Pass,False,False,False,False,False
416,"[{'y': 58, 'x': 98}, {'y': 24, 'x': 64}]",Others on the ball,False,False,False,False,False
417,"[{'y': 43, 'x': 88}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,False
418,"[{'y': 57, 'x': 86}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,False
419,"[{'y': 95, 'x': 26}, {'y': 93, 'x': 29}]",Others on the ball,False,False,False,False,False
420,"[{'y': 78, 'x': 46}, {'y': 87, 'x': 37}]",Pass,False,False,False,False,False
421,"[{'y': 95, 'x': 62}, {'y': 89, 'x': 68}]",Foul,False,False,False,False,False
422,"[{'y': 84, 'x': 25}, {'y': 76, 'x': 34}]",Others on the ball,False,False,False,False,False
423,"[{'y': 10, 'x': 65}, {'y': 27, 'x': 64}]",Pass,False,False,False,False,False
424,"[{'y': 27, 'x': 28}, {'y': 93, 'x': 73}]",Others on the ball,False,False,False,False,False
425,"[{'y': 82, 'x': 77}, {'y': 93, 'x': 87}]",Pass,False,False,False,False,False
426,"[{'y': 67, 'x': 87}, {'y': 0, 'x': 0}]",Shot,False,False,False,True,False
427,"[{'y': 65, 'x': 70}, {'y': 78, 'x': 62}]",Pass,False,False,False,False,False
428,"[{'y': 62, 'x': 88}, {'y': 0, 'x': 0}]",Shot,True,False,False,False,True
429,"[{'y': 7, 'x': 65}, {'y': 8, 'x': 67}]",Pass,False,False,False,False,False
430,"[{'y': 16, 'x': 50}, {'y': 8, 'x': 86}]",Pass,False,False,False,False,False
431,"[{'y': 9, 'x': 76}, {'y': 44, 'x': 74}]",Pass,False,False,False,False,False
432,"[{'y': 45, 'x': 69}, {'y': 63, 'x': 62}]",Pass,False,False,False,False,False
433,"[{'y': 49, 'x': 82}, {'y': 39, 'x': 92}]",Pass,False,False,False,False,False
434,"[{'y': 50, 'x': 90}, {'y': 34, 'x': 91}]",Free Kick,True,False,False,False,True
435,"[{'y': 44, 'x': 94}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,True
436,"[{'y': 44, 'x': 93}, {'y': 0, 'x': 0}]",Shot,False,False,False,True,False
437,"[{'y': 59, 'x': 43}, {'y': 62, 'x': 40}]",Pass,False,False,False,False,False
438,"[{'y': 42, 'x': 62}, {'y': 63, 'x': 75}]",Pass,False,False,False,False,False
439,"[{'y': 21, 'x': 65}, {'y': 13, 'x': 43}]",Pass,False,False,False,False,False
440,"[{'y': 12, 'x': 70}, {'y': 51, 'x': 54}]",Pass,False,False,False,False,False
441,"[{'y': 72, 'x': 65}, {'y': 77, 'x': 61}]",Pass,False,False,False,False,False
442,"[{'y': 65, 'x': 65}, {'y': 50, 'x': 74}]",Pass,False,False,False,False,False
443,"[{'y': 34, 'x': 69}, {'y': 28, 'x': 60}]",Pass,False,False,False,False,False
444,"[{'y': 16, 'x': 68}, {'y': 27, 'x': 68}]",Pass,False,False,False,False,False
445,"[{'y': 21, 'x': 71}, {'y': 45, 'x': 80}]",Pass,False,False,False,False,False
446,"[{'y': 39, 'x': 84}, {'y': 45, 'x': 79}]",Pass,False,False,False,False,False
447,"[{'y': 59, 'x': 69}, {'y': 61, 'x': 71}]",Pass,False,False,False,False,False
448,"[{'y': 26, 'x': 64}, {'y': 44, 'x': 52}]",Pass,False,False,False,False,False
449,"[{'y': 79, 'x': 67}, {'y': 76, 'x': 53}]",Pass,False,False,False,False,False
450,"[{'y': 68, 'x': 77}, {'y': 59, 'x': 76}]",Pass,False,False,False,False,False
451,"[{'y': 45, 'x': 53}, {'y': 46, 'x': 35}]",Pass,False,False,False,False,False
452,"[{'y': 14, 'x': 88}, {'y': 59, 'x': 85}]",Pass,False,False,False,False,True
453,"[{'y': 77, 'x': 80}, {'y': 90, 'x': 85}]",Pass,False,False,False,False,False
454,"[{'y': 28, 'x': 80}, {'y': 38, 'x': 69}]",Pass,False,False,False,False,False
455,"[{'y': 41, 'x': 98}, {'y': 0, 'x': 0}]",Offside,False,False,False,False,False
456,"[{'y': 11, 'x': 95}, {'y': 36, 'x': 89}]",Pass,False,False,False,True,False
457,"[{'y': 2, 'x': 73}, {'y': 6, 'x': 90}]",Others on the ball,False,False,False,False,False
458,"[{'y': 12, 'x': 95}, {'y': 0, 'x': 0}]",Pass,False,False,False,True,False
459,"[{'y': 12, 'x': 46}, {'y': 6, 'x': 38}]",Pass,False,False,False,False,False
460,"[{'y': 19, 'x': 55}, {'y': 22, 'x': 56}]",Foul,False,False,False,False,False
461,"[{'y': 21, 'x': 56}, {'y': 25, 'x': 46}]",Pass,False,False,False,False,False
462,"[{'y': 34, 'x': 89}, {'y': 63, 'x': 86}]",Others on the ball,False,False,False,False,False
463,"[{'y': 36, 'x': 95}, {'y': 36, 'x': 93}]",Foul,False,False,False,False,False
464,"[{'y': 7, 'x': 78}, {'y': 0, 'x': 0}]",Offside,False,False,False,False,False
465,"[{'y': 3, 'x': 77}, {'y': 16, 'x': 67}]",Pass,False,False,False,False,False
466,"[{'y': 20, 'x': 66}, {'y': 9, 'x': 70}]",Pass,False,False,False,False,False
467,"[{'y': 24, 'x': 85}, {'y': 42, 'x': 86}]",Pass,False,False,False,False,False
468,"[{'y': 37, 'x': 91}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,True
469,"[{'y': 20, 'x': 72}, {'y': 26, 'x': 60}]",Pass,False,False,False,False,False
470,"[{'y': 10, 'x': 75}, {'y': 36, 'x': 91}]",Pass,False,False,False,False,False
471,"[{'y': 9, 'x': 78}, {'y': 25, 'x': 91}]",Others on the ball,False,False,False,False,False
472,"[{'y': 27, 'x': 94}, {'y': 0, 'x': 0}]",Shot,False,False,False,True,False
473,"[{'y': 48, 'x': 92}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,False
474,"[{'y': 44, 'x': 44}, {'y': 38, 'x': 43}]",Pass,False,False,False,False,False
475,"[{'y': 42, 'x': 43}, {'y': 39, 'x': 48}]",Pass,False,False,False,False,False
476,"[{'y': 82, 'x': 91}, {'y': 51, 'x': 92}]",Pass,False,False,True,False,True
477,"[{'y': 91, 'x': 71}, {'y': 82, 'x': 68}]",Pass,False,False,False,False,False
478,"[{'y': 51, 'x': 46}, {'y': 58, 'x': 36}]",Pass,False,False,False,False,False
479,"[{'y': 45, 'x': 55}, {'y': 36, 'x': 39}]",Pass,False,False,False,False,False
480,"[{'y': 11, 'x': 42}, {'y': 9, 'x': 29}]",Pass,False,False,False,False,False
481,"[{'y': 10, 'x': 55}, {'y': 30, 'x': 83}]",Others on the ball,False,False,False,False,False
482,"[{'y': 30, 'x': 83}, {'y': 41, 'x': 78}]",Pass,False,False,False,False,False
483,"[{'y': 77, 'x': 72}, {'y': 74, 'x': 88}]",Pass,False,False,False,False,False
484,"[{'y': 46, 'x': 70}, {'y': 0, 'x': 0}]",Offside,False,False,False,False,False
485,"[{'y': 25, 'x': 60}, {'y': 11, 'x': 36}]",Pass,False,False,False,False,False
486,"[{'y': 19, 'x': 80}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,True
487,"[{'y': 84, 'x': 71}, {'y': 95, 'x': 67}]",Pass,False,False,False,False,False
488,"[{'y': 86, 'x': 70}, {'y': 81, 'x': 70}]",Pass,False,False,False,False,False
489,"[{'y': 80, 'x': 74}, {'y': 93, 'x': 87}]",Pass,False,False,False,False,False
490,"[{'y': 33, 'x': 69}, {'y': 42, 'x': 77}]",Pass,False,False,False,False,False
491,"[{'y': 22, 'x': 91}, {'y': 60, 'x': 88}]",Pass,False,False,False,False,True
492,"[{'y': 66, 'x': 67}, {'y': 67, 'x': 61}]",Foul,False,False,False,False,False
493,"[{'y': 62, 'x': 91}, {'y': 48, 'x': 94}]",Pass,False,False,False,False,False
494,"[{'y': 60, 'x': 11}, {'y': 48, 'x': 19}]",Others on the ball,False,False,False,False,False
495,"[{'y': 72, 'x': 71}, {'y': 69, 'x': 63}]",Pass,False,False,False,False,False
496,"[{'y': 34, 'x': 61}, {'y': 35, 'x': 61}]",Others on the ball,False,False,False,False,False
497,"[{'y': 14, 'x': 65}, {'y': 6, 'x': 58}]",Others on the ball,False,False,False,False,False
498,"[{'y': 37, 'x': 74}, {'y': 9, 'x': 64}]",Pass,False,False,False,False,False
499,"[{'y': 32, 'x': 87}, {'y': 31, 'x': 89}]",Pass,False,False,False,False,False
500,"[{'y': 62, 'x': 87}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,True
501,"[{'y': 55, 'x': 35}, {'y': 77, 'x': 37}]",Pass,False,False,False,False,False
502,"[{'y': 74, 'x': 70}, {'y': 92, 'x': 64}]",Pass,False,False,False,False,False
503,"[{'y': 37, 'x': 71}, {'y': 94, 'x': 98}]",Pass,False,False,False,False,False
504,"[{'y': 80, 'x': 60}, {'y': 71, 'x': 58}]",Pass,False,False,False,False,False
505,"[{'y': 84, 'x': 67}, {'y': 77, 'x': 61}]",Pass,False,False,False,False,False
506,"[{'y': 34, 'x': 82}, {'y': 41, 'x': 77}]",Pass,False,False,True,False,False
507,"[{'y': 91, 'x': 81}, {'y': 99, 'x': 94}]",Pass,False,False,False,False,False
508,"[{'y': 55, 'x': 96}, {'y': 100, 'x': 100}]",Offside,False,False,False,False,False
509,"[{'y': 12, 'x': 75}, {'y': 23, 'x': 87}]",Others on the ball,False,False,False,False,False
510,"[{'y': 23, 'x': 95}, {'y': 62, 'x': 94}]",Pass,False,False,False,True,False
511,"[{'y': 84, 'x': 74}, {'y': 88, 'x': 69}]",Pass,False,False,False,False,False
512,"[{'y': 54, 'x': 76}, {'y': 60, 'x': 76}]",Pass,False,False,False,False,False
513,"[{'y': 46, 'x': 72}, {'y': 11, 'x': 65}]",Pass,False,False,False,False,False
514,"[{'y': 90, 'x': 75}, {'y': 93, 'x': 84}]",Pass,False,False,False,False,False
515,"[{'y': 51, 'x': 45}, {'y': 49, 'x': 60}]",Pass,False,False,False,False,False
516,"[{'y': 33, 'x': 64}, {'y': 6, 'x': 68}]",Pass,False,False,False,False,False
517,"[{'y': 70, 'x': 77}, {'y': 77, 'x': 69}]",Pass,False,False,False,False,False
518,"[{'y': 94, 'x': 37}, {'y': 72, 'x': 36}]",Pass,False,False,False,False,False
519,"[{'y': 83, 'x': 63}, {'y': 77, 'x': 57}]",Pass,False,False,False,False,False
520,"[{'y': 87, 'x': 63}, {'y': 69, 'x': 33}]",Pass,False,False,False,False,False
521,"[{'y': 71, 'x': 60}, {'y': 68, 'x': 75}]",Pass,False,False,False,False,False
522,"[{'y': 57, 'x': 37}, {'y': 92, 'x': 49}]",Pass,False,False,False,False,False
523,"[{'y': 52, 'x': 80}, {'y': 63, 'x': 69}]",Pass,False,False,False,False,False
524,"[{'y': 49, 'x': 85}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,True
525,"[{'y': 56, 'x': 89}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,False
526,"[{'y': 95, 'x': 92}, {'y': 100, 'x': 93}]",Others on the ball,False,False,False,False,False
527,"[{'y': 76, 'x': 56}, {'y': 95, 'x': 54}]",Pass,False,False,False,False,False
528,"[{'y': 68, 'x': 87}, {'y': 59, 'x': 78}]",Pass,False,False,False,False,False
529,"[{'y': 44, 'x': 10}, {'y': 21, 'x': 30}]",Others on the ball,False,False,False,False,False
530,"[{'y': 5, 'x': 34}, {'y': 17, 'x': 42}]",Pass,False,False,False,False,False
531,"[{'y': 72, 'x': 89}, {'y': 100, 'x': 100}]",Shot,False,False,False,False,True
532,"[{'y': 28, 'x': 90}, {'y': 100, 'x': 100}]",Shot,False,False,False,True,False
533,"[{'y': 68, 'x': 73}, {'y': 68, 'x': 71}]",Pass,False,False,False,False,False
534,"[{'y': 65, 'x': 73}, {'y': 78, 'x': 89}]",Pass,False,False,False,False,False
535,"[{'y': 22, 'x': 86}, {'y': 26, 'x': 85}]",Pass,False,False,False,False,False
536,"[{'y': 81, 'x': 91}, {'y': 77, 'x': 80}]",Others on the ball,False,False,False,False,False
537,"[{'y': 46, 'x': 60}, {'y': 51, 'x': 54}]",Pass,False,False,False,False,False
538,"[{'y': 3, 'x': 70}, {'y': 17, 'x': 89}]",Others on the ball,False,False,False,False,False
539,"[{'y': 24, 'x': 86}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,True
540,"[{'y': 11, 'x': 85}, {'y': 10, 'x': 76}]",Pass,False,False,False,False,False
541,"[{'y': 44, 'x': 91}, {'y': 54, 'x': 97}]",Pass,False,False,False,False,False
542,"[{'y': 92, 'x': 80}, {'y': 82, 'x': 93}]",Pass,False,False,False,False,False
543,"[{'y': 96, 'x': 75}, {'y': 92, 'x': 62}]",Pass,False,False,False,False,False
544,"[{'y': 20, 'x': 73}, {'y': 0, 'x': 70}]",Others on the ball,False,False,False,False,False
545,"[{'y': 37, 'x': 85}, {'y': 58, 'x': 87}]",Pass,False,False,False,False,False
546,"[{'y': 33, 'x': 75}, {'y': 0, 'x': 0}]",Free Kick,False,False,False,False,True
547,"[{'y': 8, 'x': 68}, {'y': 6, 'x': 74}]",Pass,False,False,False,False,False
548,"[{'y': 63, 'x': 94}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,True
549,"[{'y': 67, 'x': 91}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,True
550,"[{'y': 16, 'x': 68}, {'y': 3, 'x': 66}]",Pass,False,False,False,False,False
551,"[{'y': 26, 'x': 74}, {'y': 18, 'x': 88}]",Pass,False,False,False,False,False
552,"[{'y': 56, 'x': 88}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,True
553,"[{'y': 56, 'x': 76}, {'y': 84, 'x': 96}]",Pass,False,False,False,False,False
554,"[{'y': 13, 'x': 79}, {'y': 8, 'x': 89}]",Pass,False,False,False,False,False
555,"[{'y': 49, 'x': 95}, {'y': 0, 'x': 0}]",Shot,False,False,False,True,False
556,"[{'y': 28, 'x': 49}, {'y': 8, 'x': 44}]",Pass,False,False,False,False,False
557,"[{'y': 79, 'x': 82}, {'y': 81, 'x': 94}]",Pass,False,False,False,False,False
558,"[{'y': 26, 'x': 91}, {'y': 41, 'x': 87}]",Pass,False,False,True,False,False
559,"[{'y': 52, 'x': 89}, {'y': 72, 'x': 93}]",Others on the ball,False,False,False,False,False
560,"[{'y': 28, 'x': 89}, {'y': 0, 'x': 0}]",Shot,False,False,False,False,True
